#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19
21:40:00.911,0,5,200,7,200,99.000000,11.000000,2.140000,false,false,true,0,0,25,0,82,1250,0,4.000000,7.170001,true,0,0,true,21,0,12,0,44,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:01.415,123,5,200,7,200,99.000000,10.000000,2.140000,false,false,true,0,0,25,0,82,1108,0,4.000000,7.570000,true,0,0,true,21,0,12,0,59,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:01.918,133,5,200,7,200,99.000000,10.000000,2.320000,false,false,true,0,0,25,0,82,1117,0,4.000000,22.560001,false,0,0,true,1,0,12,0,44,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:02.419,151,5,200,7,200,99.000000,10.000000,2.500000,false,false,true,0,0,25,0,82,1099,0,4.000000,124.448006,false,0,0,true,5,0,12,0,69,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:02.927,128,5,200,7,200,99.000000,9.000000,2.240000,false,false,true,0,0,25,0,82,1104,0,4.000000,8.466001,true,0,0,true,24,0,12,0,44,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:03.429,138,5,200,7,200,91.000000,9.000000,0.900000,false,false,true,0,0,25,0,82,849,0,4.000000,6.610000,true,0,0,true,20,0,12,0,79,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:03.934,1601,5,200,7,200,87.000000,9.000000,1.520000,false,false,true,0,0,25,0,74,629,0,10.000000,4.690000,true,0,0,true,14,0,14,0,99,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:04.441,1208,5,200,7,200,49.000000,10.000000,0.820000,false,false,true,0,0,25,0,73,164,0,22.000000,3.360000,true,0,0,true,14,0,14,0,94,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:04.948,1079,5,200,7,200,51.000000,10.000000,0.840000,false,false,true,0,0,25,0,73,173,0,22.000000,3.322000,true,0,0,true,14,0,14,0,89,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:05.453,1144,5,200,7,200,50.000000,10.000000,0.840000,false,false,true,0,0,25,0,73,107,0,22.000000,3.342000,true,0,0,true,14,0,14,0,84,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:05.958,1182,5,200,7,200,47.000000,11.000000,0.840000,false,false,true,0,0,25,0,73,51,0,20.500000,3.354000,true,0,0,true,14,0,14,0,84,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:06.462,1184,5,200,7,200,48.000000,11.000000,0.840000,false,false,true,0,0,25,0,73,59,0,22.000000,3.334000,true,0,0,true,14,0,14,0,79,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:06.968,1197,5,200,7,200,47.000000,12.000000,0.840000,false,false,true,0,0,25,0,73,54,0,22.000000,3.320000,true,0,0,true,14,0,14,0,79,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:07.471,1193,5,200,7,200,47.000000,12.000000,0.840000,false,false,true,0,0,25,0,73,52,0,21.500000,3.322000,true,0,0,true,14,0,14,0,79,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:07.972,1186,5,200,7,200,46.000000,12.000000,0.840000,false,false,true,0,0,25,0,73,60,0,22.000000,3.324000,true,0,0,true,14,0,14,0,79,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:08.476,1217,5,200,7,200,45.000000,12.000000,0.840000,false,false,true,0,0,25,0,73,69,0,20.500000,3.336000,true,0,0,true,14,0,14,0,79,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
21:40:08.983,1204,5,200,7,200,46.000000,12.000000,0.840000,false,false,true,0,0,25,0,73,34,0,20.000000,3.310000,true,0,0,true,14,0,14,0,79,255,255,1,false,149,100,0,255,107,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,21
